word,sentiment
alıkoymak,negative
yağmurdan kaçarken doluya tutulmak,negative
boş kafalı,negative
parmağını bile oynatmamak,negative
men etmek,negative
kıl kapmak,negative
tabu,negative
şafak atmak,negative
tutamaksız,negative
akıl erdirememek,negative
eteği kirlenmek,negative
anasından emdiği sütü burnundan getirmek,negative
cascavlak ortada kalmak,negative
zevali olmak,negative
bahtsız,negative
zart zurt etmek,negative
avurt satmak,negative
çak çak olmak,negative
müdara etmek,negative
abartıcı,negative
eğri bakmak,negative
ümitsizliğe düşmek,negative
arbede,negative
samimiyetsiz,negative
budala,negative
sivri fikirli,negative
kafeslemek,negative
takıntılı,negative
ödünü patlatmak,negative
kütük,negative
oflayıp puflamak,negative
teles,negative
kakıntı,negative
sandığa gömmek,negative
kılıf,negative
taka,negative
haşerat,negative
problem olmak,negative
sıkılık,negative
teslimiyetçi,negative
yıkıntı,negative
tamu,negative
günahını almak,negative
telaş,negative
insan müsveddesi,negative
mübalâğa,negative
süngüsü düşük,negative
sıkılış,negative
abartılı,negative
mantar atmak,negative
patinaj yapmak,negative
boyu bosu devrilesi,negative
tasa,negative
manda gibi yayılmak,negative
karısı köylü,negative
yampiri,negative
ismi çıkmak,negative
gıllıgışlı,negative
zorluk,negative
kısas,negative
anlayışsızlık,negative
evinsiz,negative
beş parasız,negative
hiddetlendirmek,negative
kalbini kırmak,negative
yabancılık duymak,negative
iğretilik,negative
ölü gözünden yaş ummak,negative
fent çevirmek,negative
taun,negative
yüreğine ateş düşmek,negative
kas spazmı,negative
sitemkâr,negative
salaklık,negative
komaya girmek,negative
nezarethane,negative
Osmanlı tokadı,negative
kıyasıya,negative
kafası karışmak,negative
inadına,negative
salpak,negative
görünmez kaza,negative
skleroz,negative
aşırı duyarlık,negative
uydurmacılık,negative
bok atmak,negative
bereketsizleşmek,negative
atmak tutmak,negative
kokainman,negative
yakınmak,negative
bubi tuzağı,negative
nazenin,negative
kibar düşkünü,negative
canı sıkkın,negative
bozuşuk,negative
incitilme,negative
delinin eline değnek vermek,negative
yaralanma,negative
kıraç,negative
moron,negative
boyu devrilesi,negative
kastetmek,negative
ters yüzü geri dönmek,negative
dili bir karış olmak,negative
ruh çöküntüsü,negative
geri zekalı,negative
meymenetsiz,negative
intikamcı,negative
sıkı denetim,negative
cebretmek,negative
telef,negative
yalancılık,negative
hışımlı,negative
mikroplaşmak,negative
ağır işçi,negative
sinirleri gergin olmak,negative
kekremsilik,negative
bangır bangır,negative
morto,negative
üzgün,negative
yapayalnız,negative
gözü yılmak,negative
yüreği tükenmek,negative
tecavüz etmek,negative
puan vermek,negative
uyku sersemi,negative
karanlık nokta,negative
şikâyet,negative
ters yüz geri dönmek,negative
dizlerini dövmek,negative
kumpas,negative
takatsizlik,negative
boyun eğme,negative
lafa boğmak,negative
canını burnundan getirmek,negative
kokuşuk,negative
fenalık,negative
metanetsizlik,negative
dengesizce,negative
pösteki saymak,negative
ürkekleşmek,negative
fırtına çıkmak,negative
kafasına geçirmek,negative
hodpesent,negative
kıza köpüre,negative
kaldırım süpürgesi,negative
racon kesmek,negative
düdük gibi kalmak,negative
muradı gözünde kalmak,negative
uykusuz,negative
bağıra çağıra,negative
yılgınlık,negative
gözünü dikip bakmak,negative
testis kanseri,negative
kokuşma,negative
küpleme,negative
iskorbüt,negative
depreşmek,negative
budalacasına,negative
silinmek,negative
mantıksızcasına,negative
talancı,negative
köşe dönücü,negative
mangalda kül bırakmamak,negative
gabavet,negative
taciz,negative
felfelek sokmak,negative
vır vır,negative
uyuntu,negative
ikrah getirmek,negative
içici,negative
fil gibi,negative
piyasaya düşmek,negative
paçayı kaptırmak,negative
tokatçı,negative
iskeleti çıkmak,negative
yıkımcı,negative
sepette pamuğu olmamak,negative
emanetullah,negative
basitleşmek,negative
şamar oğlanı,negative
ağzını toplamak,negative
anlaşılmaz,negative
yalanını yakalamak,negative
kapıda kalmak,negative
kanını kurutmak,negative
değimsizlik,negative
sakarca,negative
kaparoz,negative
sırnaşıkça,negative
zoruna gitmek,negative
ucun ucun,negative
heder olmak,negative
et kafalı,negative
kara yüz,negative
ıstırap,negative
olay çıkarmak,negative
lüzumsuz,negative
parasını sokağa atmak,negative
üçkâğıtçılık,negative
yalan yanlış,negative
teraküm,negative
tavan başına yıkılmak,negative
zındık,negative
ateşlemek,negative
tezgâhlamak,negative
terelelli,negative
bucak bucak kaçmak,negative
tüketmek,negative
usançlık getirmek,negative
pranga,negative
bibaht,negative
cerrar,negative
malulen,negative
cüssesiz,negative
kaşkaval,negative
mahsur kalmak,negative
geçmişi kandilli,negative
göğsü tıkanmak,negative
nezaketsiz,negative
oyunculuk,negative
kesintiye almak,negative
tezgahtarlık etmek,negative
zor kullanmak,negative
burun yapmak,negative
yüz verince astar istemek,negative
derisi kemiklerine yapışmak,negative
boğazından geçmemek,negative
aklını kaçırmak,negative
kalp aksesi,negative
yataklık yapmak,negative
akut eklem romatizması,negative
sirkeleşmek,negative
işten çıkarma,negative
dibini bulmak,negative
muazzep,negative
bol doğramak,negative
pöstekisini sermek,negative
mahcup kalmak,negative
tahrip etmek,negative
şimşekli,negative
boya,negative
mezat malı,negative
Urfa çıbanı,negative
yaralamak,negative
dert eğirmek,negative
yanıltmacılık,negative
çağlamadan çatlamak,negative
kışkırtma,negative
tamahkâr,negative
saçına ak düşmek,negative
özentisiz,negative
çöplük,negative
midesi almamak,negative
pisletme,negative
namerde muhtaç bırakmak,negative
âciz,negative
sancılı,negative
ses seda kalmamak,negative
salozluk,negative
hoşlanmama,negative
kötü göz,negative
bok karıştırmak,negative
sahte,negative
çıtkırıldım,negative
sinir törpüsü,negative
başına yıkmak,negative
ah vah etmek,negative
ya sabır çekmek,negative
keçeleşmek,negative
tenya,negative
sırtlamak,negative
salmak,negative
evelemek gevelemek,negative
dalavere çevirmek,negative
paracı,negative
eğri yüzlü,negative
kârı olmamak,negative
başkalaşmak,negative
tokuşmak,negative
haramilik,negative
postu deldirmek,negative
kakımak,negative
yıkılma,negative
tutsak düşmek,negative
muğber olmak,negative
sabote etmek,negative
dırdırlanmak,negative
elveda,negative
pilaki,negative
gıda eksikliği hastalığı,negative
arkasından konuşmak,negative
şomluk,negative
gucurdamak,negative
tebelleş,negative
çekememek,negative
özensizce,negative
tahriş olmak,negative
kabadayılık taslamak,negative
vazgeçirmek,negative
bir dediği bir dediğini tutmamak,negative
maktul olmak,negative
rezil,negative
meşakkat çekmek,negative
çekemez,negative
provokatörlük,negative
salgın,negative
ateşli romatizma,negative
züğürt tesellisi,negative
uşaklık etmek,negative
donsuz,negative
gölgesinde kalmak,negative
uğramak,negative
hainleşmek,negative
basın yasağı,negative
bahtı kapanmak,negative
başına dert açmak,negative
uydurukçu,negative
üstüne kalmak,negative
lüpçü,negative
bağışlamamak,negative
hatırsızca,negative
tenha,negative
şeytani,negative
polemiğe girmek,negative
eğlencesiz,negative
zıkkımlanmak,negative
çocuk peydahlamak,negative
kürek kadar dili olmak,negative
sıfıra inmek,negative
hadım etmek,negative
civa zehirlenmesi,negative
işin içinden çıkamamak,negative
ağzından lokmasını almak,negative
fırıldakçı,negative
blöf,negative
pirelenmek,negative
uyumak,negative
kafası kazan olmak,negative
timsah gözyaşları,negative
deke düşmek,negative
tehzil,negative
sövgücü,negative
afralı tafralı,negative
karınca duası gibi,negative
itinasızlık,negative
muhtaçlık,negative
vırvırcı,negative
kapıya dayanmak,negative
silahlamak,negative
anlamsızlık,negative
yol kesmek,negative
koltukçu,negative
bıçak kemiğe dayanmak,negative
gülünçleşme,negative
yuları takmak,negative
hayıflanmak,negative
ayıya kaval çalmak,negative
canavarcasına,negative
kafese girmek,negative
hiçe indirgemek,negative
darboğaz,negative
kırağı çalmak,negative
allamelik taslamak,negative
ahlaksız,negative
vahşileşmek,negative
hevesi içinde kalmak,negative
kıtâl,negative
zalimlik,negative
esprisi kalmamak,negative
nemrutlaşmak,negative
aleyhinde söylemek,negative
güneş lekesi,negative
angarya çekmek,negative
titremek,negative
idraksiz,negative
harap etmek,negative
kaybolmak,negative
hayali fener,negative
boğazına sarılmak,negative
bıktırıcı,negative
başına buyruk,negative
görümcelik etmek,negative
dırdırcı,negative
inceağrı,negative
beyinsizce,negative
kemgöz,negative
kırışmak,negative
utanç duymak,negative
mürai,negative
minder dışına atmak,negative
dikiş tutturamamak,negative
dediği dedik,negative
sakar,negative
sakat,negative
porsuk,negative
katletmek,negative
bahtsızlık,negative
dümencilik,negative
başını gözünü yarmak,negative
canını cehenneme göndermek,negative
kafasına girmemek,negative
gözü görmemek,negative
kötü yola düşmek,negative
kemlik,negative
diretme,negative
eceline susamak,negative
ağzı büyük,negative
çaresizce,negative
üşengeç,negative
yeniliş,negative
elemli,negative
ipoteklemek,negative
sakil,negative
sakim,negative
içtinap etmek,negative
üşengen,negative
görümcelik yapmak,negative
mumla aramak,negative
yasaklamak,negative
yaralı,negative
iş çıkarmak,negative
üzerine alınmak,negative
taciz etmek,negative
akciğer kanseri,negative
örümcek bağlamak,negative
suiistimal etmek,negative
teşhir,negative
pedofil,negative
kazı koz anlamak,negative
rüzgâr ekip fırtına biçmek,negative
pancar kesilmek,negative
iblisane,negative
göbeği sokakta kesilmiş,negative
numaracı,negative
ters,negative
yabanıl,negative
beyhudeleşmek,negative
ayak bağı,negative
başını alıp gitmek,negative
terk,negative
garip bulmak,negative
benlikçilik,negative
telâş,negative
sarı kart görmek,negative
şikâyet etmek,negative
gizlemek,negative
dayamak,negative
keratoz,negative
ağza alınmayacak,negative
pes etmek,negative
ıramak,negative
kendini kaptırmak,negative
münazaa,negative
tevbih,negative
karalamacı,negative
kov etmek,negative
avurtlu,negative
kabak başına patlamak,negative
çelimsizce,negative
künyesini okumak,negative
gemisi şapa oturmak,negative
kasvetli,negative
riyakar,negative
akılsızlık,negative
kıskacında olmak,negative
aldanç,negative
sırtından çıkarmak,negative
iltibasa yol açmak,negative
on parmağı boğazında olmak,negative
öldüresiye,negative
süt ineği gibi sağmak,negative
infisah,negative
idefiks,negative
siftinlik,negative
sapıklık,negative
reddediş,negative
diktatörlük etmek,negative
kanun çiğnemek,negative
turşu olmak,negative
vurunmak,negative
korku saçmak,negative
sirozlu,negative
nabekâr,negative
yorgan döşek yatmak,negative
alakasızcasına,negative
damla inmek,negative
üstüne fenalık gelmek,negative
uykusu başına sıçramak,negative
düşkün,negative
kusur aramak,negative
töhmet altında kalmak,negative
kazanı kapalı kaynamak,negative
ağır kayıp,negative
turşulaşmak,negative
giyotinle idam etmek,negative
asılma,negative
oyun etmek,negative
ürkü,negative
tepik,negative
sergerde,negative
kopya çekmek,negative
tepke,negative
gönül yarası,negative
itap etmek,negative
elenme,negative
tepme,negative
koyuntu,negative
hasetçi,negative
burnu sızlamak,negative
ayağı gitmemek,negative
kızıl kıyamet,negative
burnunu sıksan canı çıkacak,negative
vagotoni,negative
sapıtmak,negative
nişanı bozmak,negative
olanaksızlık,negative
açlıktan gözü dönmek,negative
egoizm,negative
kâğıt üstünde kalmak,negative
açığı çıkmak,negative
kilolu,negative
çözümsüz,negative
katı kalpli olmak,negative
suçluluk duygusu,negative
süflileşmek,negative
tekzip etmek,negative
bedduasını almak,negative
vız gelmek,negative
makarnacı,negative
yilbik,negative
su içinde kalmak,negative
kötü yol,negative
kısıtlama,negative
don yağı gibi,negative
müdahale,negative
hezeyan,negative
sarkıntı,negative
çehre etmek,negative
tedirgin olmak,negative
iptal,negative
gözüne sokmak,negative
yadırgamak,negative
yaralanmak,negative
beliye,negative
zırlamak,negative
fakirce,negative
güçsüzleştirmek,negative
bunalmak,negative
şevki kırılmak,negative
hırtlamba gibi giyinmek,negative
gâvur eziyeti,negative
canına yetmek,negative
manyak,negative
abuk sabukluk,negative
çenesi atmak,negative
memnuniyetsizlik,negative
ırgat gibi çalışmak,negative
beşik ölümü,negative
sarmaş dolaş olmak,negative
hasetli,negative
leş kargası,negative
kendini bırakmak,negative
lânet,negative
duygu sömürüsü yapmak,negative
singin,negative
bir arpa boyu gitmek,negative
ense yapmak,negative
hayvan gibi,negative
sinirlenme,negative
sağırlaşmak,negative
dımdızlak ortalıkta bırakmak,negative
açlıktan gözleri kararmak,negative
mütehevvir,negative
hırçınlaşmak,negative
gır gıra almak,negative
ağlama,negative
demevi,negative
oyun,negative
kafa göz yarmak,negative
vazifesi mi,negative
temkinsiz,negative
kinayeli,negative
gözü kızmak,negative
edepsizcesine,negative
ağız kâhyası,negative
zari zari,negative
gabi,negative
kleptoman,negative
çatık çehre,negative
bela okumak,negative
dirhemle konuşmak,negative
laf olmak,negative
durumu bozulmak,negative
güçleşmek,negative
gaco,negative
yiyici,negative
ağlamaklı olmak,negative
yaltakçılık,negative
kabaklık,negative
züğürt,negative
u dönüşü yapmak,negative
çerden çöpten,negative
ezbere iş görmek,negative
damarına basmak,negative
kısıt,negative
hop oturuphop kalkmak,negative
ezilmiş,negative
kısır,negative
hacı fışfış,negative
egoist,negative
tokat atmak,negative
kaşını gözünü eğmek,negative
ruh gibi,negative
kandil,negative
kâfiristan,negative
hor davranmak,negative
cumartesi kibarı gibi süslenmek,negative
başını kaldırmamak,negative
gacı,negative
ayılık etmek,negative
gıcırı bükme,negative
kına koymak,negative
kuvvetsizlik,negative
kalbi kırık,negative
nesli tükenmek,negative
burnu havada,negative
gözden kaçmak,negative
posta koymak,negative
düşmek,negative
kıyak,negative
keyfi kaçmak,negative
çiğ düşmek,negative
öğürtme,negative
şüyu bulmak,negative
şopar,negative
aşağısamak,negative
topa tutmak,negative
zoru zoruna,negative
militarist,negative
travma,negative
kabadayılanma,negative
tıkışmak,negative
cehennemî,negative
köle,negative
olsa olsa,negative
